,Product Line,Package Name,Package ID,Index,Parameter,Legacy,K8s,Status
1917,IST,C5900,67336,62.0,tagName,-,DMA_G_AP_res,only found in k8s
1918,IST,C5900,67336,62.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1919,IST,C5900,67336,62.0,value,-,25.978500366210938,only found in k8s
1920,IST,C5900,67336,570.0,siteTime,-,2023-09-27T10:00:00Z,only found in k8s
1921,IST,C5900,67336,570.0,tagName,-,TCDTBT,only found in k8s
1922,IST,C5900,67336,570.0,tagAlias,-,TCDTBT,only found in k8s
1923,IST,C5900,67336,570.0,value,-,-18.4027099609375,only found in k8s
1924,IST,C5900,67336,571.0,siteTime,-,2023-09-27T10:00:35Z,only found in k8s
1925,IST,C5900,67336,571.0,tagName,-,TCDTBT,only found in k8s
1926,IST,C5900,67336,571.0,tagAlias,-,TCDTBT,only found in k8s
1927,IST,C5900,67336,571.0,value,-,-17.70831298828125,only found in k8s
1928,IST,C5900,67336,572.0,siteTime,-,2023-09-27T10:01:34Z,only found in k8s
1929,IST,C5900,67336,572.0,tagName,-,TCDTBT,only found in k8s
1930,IST,C5900,67336,572.0,tagAlias,-,TCDTBT,only found in k8s
1931,IST,C5900,67336,572.0,value,-,-17.70831298828125,only found in k8s
1932,IST,C5900,67336,573.0,siteTime,-,2023-09-27T10:02:34Z,only found in k8s
1933,IST,C5900,67336,573.0,tagName,-,TCDTBT,only found in k8s
1934,IST,C5900,67336,573.0,tagAlias,-,TCDTBT,only found in k8s
1935,IST,C5900,67336,573.0,value,-,-16.8402099609375,only found in k8s
1936,IST,C5900,67336,574.0,siteTime,-,2023-09-27T10:03:35Z,only found in k8s
1937,IST,C5900,67336,574.0,tagName,-,TCDTBT,only found in k8s
1938,IST,C5900,67336,574.0,tagAlias,-,TCDTBT,only found in k8s
1939,IST,C5900,67336,574.0,value,-,-16.8402099609375,only found in k8s
1940,IST,C5900,67336,575.0,siteTime,-,2023-09-27T10:04:35Z,only found in k8s
1941,IST,C5900,67336,575.0,tagName,-,TCDTBT,only found in k8s
1942,IST,C5900,67336,575.0,tagAlias,-,TCDTBT,only found in k8s
1943,IST,C5900,67336,575.0,value,-,-16.31939697265625,only found in k8s
1944,IST,C5900,67336,576.0,siteTime,-,2023-09-27T10:06:35Z,only found in k8s
1945,IST,C5900,67336,576.0,tagName,-,TCDTBT,only found in k8s
1946,IST,C5900,67336,576.0,tagAlias,-,TCDTBT,only found in k8s
1947,IST,C5900,67336,576.0,value,-,-16.31939697265625,only found in k8s
1948,IST,C5900,67336,577.0,siteTime,-,2023-09-27T10:07:34Z,only found in k8s
1949,IST,C5900,67336,577.0,tagName,-,TCDTBT,only found in k8s
1950,IST,C5900,67336,577.0,tagAlias,-,TCDTBT,only found in k8s
1951,IST,C5900,67336,577.0,value,-,-16.493011474609375,only found in k8s
1952,IST,C5900,67336,578.0,siteTime,-,2023-09-27T10:09:35Z,only found in k8s
1953,IST,C5900,67336,578.0,tagName,-,TCDTBT,only found in k8s
1954,IST,C5900,67336,578.0,tagAlias,-,TCDTBT,only found in k8s
1955,IST,C5900,67336,578.0,value,-,-16.493011474609375,only found in k8s
1956,IST,C5900,67336,63.0,siteTime,-,2023-09-27T10:10:00Z,only found in k8s
1957,IST,C5900,67336,63.0,tagName,-,DMA_G_AP_res,only found in k8s
1958,IST,C5900,67336,63.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1959,IST,C5900,67336,63.0,value,-,25.970399856567383,only found in k8s
1960,IST,C5900,67336,579.0,siteTime,-,2023-09-27T10:10:35Z,only found in k8s
1961,IST,C5900,67336,579.0,tagName,-,TCDTBT,only found in k8s
1962,IST,C5900,67336,579.0,tagAlias,-,TCDTBT,only found in k8s
1963,IST,C5900,67336,579.0,value,-,-16.666595458984375,only found in k8s
1964,IST,C5900,67336,580.0,siteTime,-,2023-09-27T10:14:35Z,only found in k8s
1965,IST,C5900,67336,580.0,tagName,-,TCDTBT,only found in k8s
1966,IST,C5900,67336,580.0,tagAlias,-,TCDTBT,only found in k8s
1967,IST,C5900,67336,580.0,value,-,-16.666595458984375,only found in k8s
1968,IST,C5900,67336,581.0,siteTime,-,2023-09-27T10:15:35Z,only found in k8s
1969,IST,C5900,67336,581.0,tagName,-,TCDTBT,only found in k8s
1970,IST,C5900,67336,581.0,tagAlias,-,TCDTBT,only found in k8s
1971,IST,C5900,67336,581.0,value,-,-17.1875,only found in k8s
1972,IST,C5900,67336,582.0,siteTime,-,2023-09-27T10:16:35Z,only found in k8s
1973,IST,C5900,67336,582.0,tagName,-,TCDTBT,only found in k8s
1974,IST,C5900,67336,582.0,tagAlias,-,TCDTBT,only found in k8s
1975,IST,C5900,67336,582.0,value,-,-16.8402099609375,only found in k8s
1976,IST,C5900,67336,64.0,siteTime,-,2023-09-27T10:20:00Z,only found in k8s
1977,IST,C5900,67336,64.0,tagName,-,DMA_G_AP_res,only found in k8s
1978,IST,C5900,67336,64.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1979,IST,C5900,67336,64.0,value,-,25.965299606323242,only found in k8s
1980,IST,C5900,67336,583.0,siteTime,-,2023-09-27T10:22:35Z,only found in k8s
1981,IST,C5900,67336,583.0,tagName,-,TCDTBT,only found in k8s
1982,IST,C5900,67336,583.0,tagAlias,-,TCDTBT,only found in k8s
1983,IST,C5900,67336,583.0,value,-,-16.8402099609375,only found in k8s
1984,IST,C5900,67336,584.0,siteTime,-,2023-09-27T10:23:35Z,only found in k8s
1985,IST,C5900,67336,584.0,tagName,-,TCDTBT,only found in k8s
1986,IST,C5900,67336,584.0,tagAlias,-,TCDTBT,only found in k8s
1987,IST,C5900,67336,584.0,value,-,-17.013824462890625,only found in k8s
1988,IST,C5900,67336,65.0,siteTime,-,2023-09-27T10:30:00Z,only found in k8s
1989,IST,C5900,67336,65.0,tagName,-,DMA_G_AP_res,only found in k8s
1990,IST,C5900,67336,65.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1991,IST,C5900,67336,65.0,value,-,25.973600387573242,only found in k8s
1992,IST,C5900,67336,585.0,siteTime,-,2023-09-27T10:32:35Z,only found in k8s
1993,IST,C5900,67336,585.0,tagName,-,TCDTBT,only found in k8s
1994,IST,C5900,67336,585.0,tagAlias,-,TCDTBT,only found in k8s
1995,IST,C5900,67336,585.0,value,-,-17.013824462890625,only found in k8s
1996,IST,C5900,67336,586.0,siteTime,-,2023-09-27T10:33:35Z,only found in k8s
1997,IST,C5900,67336,586.0,tagName,-,TCDTBT,only found in k8s
1998,IST,C5900,67336,586.0,tagAlias,-,TCDTBT,only found in k8s
1999,IST,C5900,67336,586.0,value,-,-16.6666259765625,only found in k8s
2000,IST,C5900,67336,587.0,siteTime,-,2023-09-27T10:39:35Z,only found in k8s
2001,IST,C5900,67336,587.0,tagName,-,TCDTBT,only found in k8s
2002,IST,C5900,67336,587.0,tagAlias,-,TCDTBT,only found in k8s
2003,IST,C5900,67336,587.0,value,-,-16.6666259765625,only found in k8s
2004,IST,C5900,67336,66.0,siteTime,-,2023-09-27T10:40:00Z,only found in k8s
2005,IST,C5900,67336,66.0,tagName,-,DMA_G_AP_res,only found in k8s
2006,IST,C5900,67336,66.0,tagAlias,-,DMA_G_AP_res,only found in k8s
2007,IST,C5900,67336,66.0,value,-,25.968299865722656,only found in k8s
2008,IST,C5900,67336,588.0,siteTime,-,2023-09-27T10:40:35Z,only found in k8s
2009,IST,C5900,67336,588.0,tagName,-,TCDTBT,only found in k8s
2010,IST,C5900,67336,588.0,tagAlias,-,TCDTBT,only found in k8s
2011,IST,C5900,67336,588.0,value,-,-16.14581298828125,only found in k8s
2012,IST,C5900,67336,589.0,siteTime,-,2023-09-27T10:42:35Z,only found in k8s
2013,IST,C5900,67336,589.0,tagName,-,TCDTBT,only found in k8s
2014,IST,C5900,67336,589.0,tagAlias,-,TCDTBT,only found in k8s
2015,IST,C5900,67336,589.0,value,-,-16.14581298828125,only found in k8s
2016,IST,C5900,67336,590.0,siteTime,-,2023-09-27T10:43:35Z,only found in k8s
2017,IST,C5900,67336,590.0,tagName,-,TCDTBT,only found in k8s
2018,IST,C5900,67336,590.0,tagAlias,-,TCDTBT,only found in k8s
2019,IST,C5900,67336,590.0,value,-,-16.49310302734375,only found in k8s
2020,IST,C5900,67336,591.0,siteTime,-,2023-09-27T10:46:35Z,only found in k8s
2021,IST,C5900,67336,591.0,tagName,-,TCDTBT,only found in k8s
2022,IST,C5900,67336,591.0,tagAlias,-,TCDTBT,only found in k8s
2023,IST,C5900,67336,591.0,value,-,-16.49310302734375,only found in k8s
2024,IST,C5900,67336,592.0,siteTime,-,2023-09-27T10:47:36Z,only found in k8s
2025,IST,C5900,67336,592.0,tagName,-,TCDTBT,only found in k8s
2026,IST,C5900,67336,592.0,tagAlias,-,TCDTBT,only found in k8s
2027,IST,C5900,67336,592.0,value,-,-17.013916015625,only found in k8s
2028,IST,C5900,67336,593.0,siteTime,-,2023-09-27T10:48:35Z,only found in k8s
2029,IST,C5900,67336,593.0,tagName,-,TCDTBT,only found in k8s
2030,IST,C5900,67336,593.0,tagAlias,-,TCDTBT,only found in k8s
2031,IST,C5900,67336,593.0,value,-,-17.013916015625,only found in k8s
2032,IST,C5900,67336,594.0,siteTime,-,2023-09-27T10:49:35Z,only found in k8s
2033,IST,C5900,67336,594.0,tagName,-,TCDTBT,only found in k8s
2034,IST,C5900,67336,594.0,tagAlias,-,TCDTBT,only found in k8s
2035,IST,C5900,67336,594.0,value,-,-17.361114501953125,only found in k8s
2036,IST,C5900,67336,67.0,siteTime,-,2023-09-27T10:50:00Z,only found in k8s
2037,IST,C5900,67336,67.0,tagName,-,DMA_G_AP_res,only found in k8s
2038,IST,C5900,67336,67.0,tagAlias,-,DMA_G_AP_res,only found in k8s
2039,IST,C5900,67336,67.0,value,-,25.953100204467773,only found in k8s
2040,IST,C5900,67336,595.0,siteTime,-,2023-09-27T10:50:35Z,only found in k8s
2041,IST,C5900,67336,595.0,tagName,-,TCDTBT,only found in k8s
2042,IST,C5900,67336,595.0,tagAlias,-,TCDTBT,only found in k8s
2043,IST,C5900,67336,595.0,value,-,-17.361114501953125,only found in k8s
2044,IST,C5900,67336,596.0,siteTime,-,2023-09-27T10:51:35Z,only found in k8s
2045,IST,C5900,67336,596.0,tagName,-,TCDTBT,only found in k8s
2046,IST,C5900,67336,596.0,tagAlias,-,TCDTBT,only found in k8s
2047,IST,C5900,67336,596.0,value,-,-17.708404541015625,only found in k8s
2048,IST,C5900,67336,597.0,siteTime,-,2023-09-27T10:52:36Z,only found in k8s
2049,IST,C5900,67336,597.0,tagName,-,TCDTBT,only found in k8s
2050,IST,C5900,67336,597.0,tagAlias,-,TCDTBT,only found in k8s
2051,IST,C5900,67336,597.0,value,-,-17.708404541015625,only found in k8s
2052,IST,C5900,67336,598.0,siteTime,-,2023-09-27T10:53:36Z,only found in k8s
2053,IST,C5900,67336,598.0,tagName,-,TCDTBT,only found in k8s
2054,IST,C5900,67336,598.0,tagAlias,-,TCDTBT,only found in k8s
2055,IST,C5900,67336,598.0,value,-,-17.534698486328125,only found in k8s
2056,IST,C5900,67336,599.0,siteTime,-,2023-09-27T10:59:36Z,only found in k8s
2057,IST,C5900,67336,599.0,tagName,-,TCDTBT,only found in k8s
2058,IST,C5900,67336,599.0,tagAlias,-,TCDTBT,only found in k8s
2059,IST,C5900,67336,599.0,value,-,-17.534698486328125,only found in k8s
2060,IST,C5900,67336,68.0,siteTime,-,2023-09-27T11:00:00Z,only found in k8s
2061,IST,C5900,67336,68.0,tagName,-,DMA_G_AP_res,only found in k8s
2062,IST,C5900,67336,68.0,tagAlias,-,DMA_G_AP_res,only found in k8s
2063,IST,C5900,67336,68.0,value,-,25.9783992767334,only found in k8s
2064,IST,C5900,67336,600.0,siteTime,-,2023-09-27T11:00:00Z,only found in k8s
2065,IST,C5900,67336,600.0,tagName,-,TCDTBT,only found in k8s
2066,IST,C5900,67336,600.0,tagAlias,-,TCDTBT,only found in k8s
2067,IST,C5900,67336,600.0,value,-,-17.534698486328125,only found in k8s
2068,IST,C5900,67336,601.0,siteTime,-,2023-09-27T11:00:35Z,only found in k8s
2069,IST,C5900,67336,601.0,tagName,-,TCDTBT,only found in k8s
2070,IST,C5900,67336,601.0,tagAlias,-,TCDTBT,only found in k8s
2071,IST,C5900,67336,601.0,value,-,-16.8402099609375,only found in k8s
2072,IST,C5900,67336,602.0,siteTime,-,2023-09-27T11:01:35Z,only found in k8s
2073,IST,C5900,67336,602.0,tagName,-,TCDTBT,only found in k8s
